ID;URL;Price;Description;activity_sector;external_ad_id;real_estate_type;square;land_plot_surface;rooms;bedrooms;nb_bathrooms;nb_shower_room;energy_rate;ges;specificities;heating_type;heating_mode;elevator;outside_access;fees_at_the_expanse_of;fai_included;pro_rates_link;district_id;district_visibility;district_type_id;district_resolution_type;mandate_type;price_per_square_meter;custom_ref;immo_sell_type;is_import;lease_type;nb_floors_building;nb_parkings;building_year;old_price;has_visibility_option;store_logo;store_name;online_store_id;floor_number;annual_charges;orientation;virtual_tour;profile_picture_url;real_estate_type_specificities;nb_floors_house;new_seller_type;available_date;type_real_estate_sale;rating_score;rating_count;is_preview_program
2930553074;https://www.leboncoin.fr/ad/ventes_immobilieres/2930553074;480000;"Maison 5 pièces 114 m²

iad France - Cyril Strady vous propose: MAISON 5 PIÈCES - 114M² - 4 CHAMBRES - 2 GRANDS JARDINS ENSOLEILLÉS ET SANS VIS-A-VIS - GARAGE - TRAVAUX A PRÉVOIR.

Située sur une parcelle de 540 m² sans vis-à-vis, cette maison non mitoyenne offre un beau potentiel avec ses deux jardins ensoleillés, parfaits pour profiter des beaux jours.

Au rez-de-jardin : 
Une belle pièce de vie lumineuse avec cuisine ouverte et accès direct sur le premier jardin spacieux, idéal pour profiter des repas en plein air ou des instants de détente. 
Un dégagement vous mènera vers deux chambres, une salle de bains, des wc indépendants, une buanderie et une véranda donnant sur le jardin arrière.
Un garage complète ce niveau.

A l'étage :
Le palier dessert deux belles chambres ainsi qu'une mezzanine pouvant servir de bureau ou de salle de jeu.

Maison construite en 1932 et une extension en 1995.
Double vitrage.
Double exposition.
Chauffage au sol au rez-de-chaussée et radiateurs électriques à l'étage.
TRAVAUX A PRÉVOIR !

Je suis à votre disposition 6j/7 pour vous faire découvrir ce bien.

Honoraires d'agence à la charge du vendeur.
Information d'affichage énergétique sur ce bien : classe ENERGIE E indice 328 et classe CLIMAT B indice 10. Les informations sur les risques auxquels ce bien est exposé, y compris l'obligation légale de débroussaillement, sont disponibles sur le site Géorisques : www.georisques.gouv.fr.
La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de M Cyril Strady mandataire indépendant en immobilier (sans détention de fonds), agent commercial de la SAS I@D France immatriculé au RSAC de NANTERRE sous le numéro 904271822, titulaire de la carte de démarchage immobilier pour le compte de la société I@D France SAS.

Surface : 114 m²
Honoraires à la charge du vendeur
Date de réalisation du diagnostic énergétique : 17/07/2024

Consommation énergie primaire : 328 kWh/m²/an
Consommation énergie finale : Non communiqué

Montant estimé des dépenses annuelles d'énergie pour un usage standard : entre 2 824 € et 3 820 € sur les années 2021, 2022 et 2023 (abonnements compris).";2;iad_118251_1740551;1;114;545;5;4;;;e;b;;;electric;2;;seller;;https://bareme.iadfrance.fr/detail/62375;92007;FAUX;3;integration;simple;4211;1683386;old;VRAI;sell;3;;;;VRAI;https://img.leboncoin.fr/api/v1/lbcpb1/images/d7/1f/7a/d71f7a14-a8d8-407e-8ff8-616a8b6ae2dc?rule=bo-thumb;Cyril STRADY - IAD France;1436187;;;;;;;;;;;;;
2886526939;https://www.leboncoin.fr/ad/ventes_immobilieres/2886526939;884000;"Maison 5 pièces 137 m²

À Rueil-Malmaison (92500), Peclers Immobilier vous propose une maison d'architecte située dans le quartier résidentiel prisé de St-Cucufa. Cette propriété à rénover vous charmera par ses volumes généreux, son caractère unique et son fort potentiel. Elle se compose d'une entrée accueillante, d'une spacieuse pièce de vie inondée de lumière, qui peut s'ouvrir sur la cuisine et offre un accès de plain-pied au jardin. Vous y trouverez également 4 chambres, deux salles d'eau, ainsi qu'un wc à chaque étage, dont un indépendant. Un sous-sol total avec deux places de stationnement et une chaufferie viennent compléter ce bien. De plus, vous profiterez d'une excellente sectorisation scolaire : George Sand (maternelle et primaire), La Malmaison (collège) et des établissements privés renommés tels que Passy Buzenval et Daniélou.

Surface : 137 m²
Prix du bien : 884000 €
Prix du bien hors honoraires : 850000 €
Honoraires TTC : 4 % soit 34000 €
Honoraires à la charge de l'acquéreur

A propos de la copropriété :
Pas de procédure en cours
Nombre de lots : 9
Charges prévisionnelles annuelles : 1800 €
Date de réalisation du diagnostic énergétique : 10/07/2024

Consommation énergie primaire : 391 kWh/m²/an
Consommation énergie finale : Non communiqué

Montant estimé des dépenses annuelles d'énergie pour un usage standard : entre 5 070 € et 6 900 € sur les années 2021, 2022 et 2023 (abonnements compris).
Logement à consommation énergétique excessive : classe G";2;agenceplus_13100_CS2-2522;1;137;143;5;4;;2;g;g;;individual;gas;2;;buyer;1;;100376;VRAI;1;integration_flux;;6453;CS2-2522;old;VRAI;sell;1;3;1967;;VRAI;https://img.leboncoin.fr/api/v1/lbcpb1/images/17/37/31/173731009003470.jpg?rule=bo-thumb;PECLERS IMMOBILIER;47561;;1800;;;;;;;;;;;
2942929186;https://www.leboncoin.fr/ad/ventes_immobilieres/2942929186;495000;"Maison 4 pièces 75 m²

Votre agence Nestenn Châtenay-Malabry vous propose, dans un quartier calme et pavillonnaire du Plessis-Robinson, une charmante maison en excellent état, d'une superficie de 62.06 m²  en surface habitable et de 74.52m² en surface au sol.

Vous découvrirez au rez-de-chaussée une très belle pièce de vie avec cuisine ouverte équipée et aménagée offrant un accès sur une terrasse sans vis-à-vis exposée sud, ainsi qu'une salle d'eau avec water-closet.

A l'étage, vous trouverez deux lumineuses chambres avec une vue dégagée sur le parc.

Enfin, la suite parentale dernier étage complète l'ensemble de ces prestations, avec sa salle d'eau avec water-closet entièrement rénovée.

En annexes, vous bénéficierez d'une dépendance en très bon état, ainsi qu'un magnifique espace extérieur aménagé, toujours sans vis-à-vis.

N'hésitez pas à prendre attache avec notre agence pour convenir d'une visite !

**Visite virtuelle disponible**

Surface : 75 m²
Prix du bien : 495000 €
Honoraires à la charge du vendeur

A propos de la copropriété :
Pas de procédure en cours
Statut provisoire du syndicat : Pas de procédure en cours
Nombre de lots : 4
Date de réalisation du diagnostic énergétique : 19/04/2023

Consommation énergie primaire : 192 kWh/m²/an
Consommation énergie finale : Non communiqué

Montant estimé des dépenses annuelles d'énergie pour un usage standard : entre 870 € et 1 230 € par an. Prix moyens des énergies indexés sur l'année 2021 (abonnements compris)

Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : www.georisques.gouv.fr";2;ac3_129855_38796892;1;75;;4;3;;2;d;d;;individual;gas;2;;seller;;https://media.immo-facile.com/segments/immo/catalog/images/manufacturers_bareme/313815.pdf;110746;VRAI;1;integration;simple;6600;459;old;VRAI;sell;2;;1948;;;;;;;;;https://my.matterport.com/show/?m=ShoxRaVX33V;;;;;;;;;
2942911216;https://www.leboncoin.fr/ad/ventes_immobilieres/2942911216;820900;"MAISON INDIVIDUELLE 161,70 m² à SCEAUX

Description : À vendre, magnifique terrain de 400m² situé à Sceaux, offrant un cadre de vie idéal pour les familles. Ce terrain est parfaitement situé à proximité de toutes les commodités essentielles.

Commodités :

Écoles :

École maternelle des Blagis : 1 place des Ailantes1.
École élémentaire des Blagis : 2 place des Ailantes1.
École maternelle du Centre : 7 rue Marguerite-Renaudin1.
École élémentaire du Centre : 6 rue Marguerite-Renaudin1.
Collège et Lycée Lakanal : 3 avenue du Président-Franklin-Roosevelt2.
Collège et Lycée Marie-Curie : 1 rue Constant-Pilate2.
Transports :

Bus : La ville est desservie par plusieurs lignes de bus.
Train : Gare RER B de Sceaux, reliant directement Paris3.
Tramway : Station Robinson du Tramway T63.
Ce terrain est une opportunité rare de construire la maison de vos rêves dans un environnement dynamique et bien desservi. Ne manquez pas cette chance unique !

Avec ses lignes épurées et son architecture soignée, le modèle Opale propose une distribution aisée pour une maison facile à vivre et très lumineuse grâce à ses grandes baies vitrées. Opale offre une surface habitable de 162 m² avec un séjour de 47 m², 5 chambres spacieuses et deux WC. La suite parentale de 17,7 m² se situe au rez-de-chaussée. Le local technique héberge entre autres la batterie de stockage de l’énergie solaire. L’étage se compose d’un WC indépendant, d’une salle de bains équipée et de 4 chambres spacieuses dont deux disposent chacune de leur propre salle d’eau. La chambre n°3 pouvant faire également office de bureau offre une surface de plus de 14 m². Il est possible en option d’ajouter un garage accolé de plus de 27 m². A NOTER : Les plans intérieurs proposés sont ajustables selon vos souhaits (1).

Pour votre confort, le modèle Opale est muni d’une climatisation réversible*. Associée à la haute qualité de l’isolation, l’ensemble garanti un confort en toute saison. La box domotique permet de piloter les équipements connectés, notamment les volets roulants motorisés. La porte de garage sectionnelle est également isolée, motorisée et pilotable depuis l’application fournie.

Tous les modèles de la gamme Contemporaine sont pourvus de matériaux et d’équipements haut de gamme. Les menuiseries extérieures, tout comme les volets roulants, les gouttières et descentes d’eaux pluviales sont en aluminium.
L’isolation est réalisée avec un matériau alvéolaire de nouvelle génération, 100% recyclable. Les façades sont habillées d’un enduit gratté d’un aspect fin et sobre et peuvent être agrémentées en option d’un parement imitation pierre, brique…

Pour votre sécurité, Opale dispose d’une alarme avec télésurveillance incluse pendant 3 mois. Enfin et pour un maximum d’économies d’énergie profitez également de la centrale photovoltaïque (Inclus : 8 panneaux et 1 batterie de stockage) et du chauffe-eau thermodynamique.

(1) Hors trémie d’escalier et local technique.
* 5 émetteurs maximum

Cette maison est conforme à la Réglementation Environnementale 2020 (RE 2020).
Classe énergétique : A
Photos non contractuelles

Garanties et assurances obligatoires incluses (voir détails en agence). Prix indicatif hors peintures et hors options. Terrain sélectionné et vu pour vous sous réserve de disponibilité et au prix indiqué par notre partenaire foncier. Visuels non contractuels.
Cette offre est proposée à SCEAUX 92330.
Référence annonce : 91-FED-1243158";2;ubiflow_ACCPI759388_460096457;1;162;400;7;5;1;1;;a;;;;;;;1;;200031;VRAI;1;integration;simple;5067;91-FED-1243158;new;VRAI;sell;2;;;;;;;;;;;;;;;house_builder;;;;;
2946804715;https://www.leboncoin.fr/ad/ventes_immobilieres/2946804715;680000;"Maison 6 pièces de 100m2 avec garage et jardin en vente à Malakoff

Zefir vous propose cette charmante maison de 100 m² située à Malakoff, offrant un cadre de vie paisible avec son jardin privé sans vis-à-vis.

Caractéristiques Principales :
Surface : 100 m²
Nombre de pièces : 6

Au rez-de-chaussée :
- Une suite parentale (pouvant faire office de studio totalement indépendant du 1er et 2e étage).

Au 1er étage :
- Un salon,
- Une cuisine,
- Un WC,
- Un balcon.

Au 2e étage :
- Trois chambre,
- Une salle de bains.

Atouts :
Jardin privé avec terrasse boisée aménagée
Balcon exposé plein sud
Garage et parking
Quartier calme et recherché
Proximité des commerces, écoles et transports (tramway, gare SNCF de Vanves, bus reliant le métro)

Caractéristiques techniques :

- Taxe foncière: 1495 €
- DPE : D
- Mode de chauffage: Gaz
- Distribution eau : Gaz

Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : (***)

Intéressés ? Contactez Zefir pour visiter ce bien.
Référence annonce : c88ef1d6-17fb-4517-92c1-ece1be
Date de réalisation du diagnostic : 08/07/2024
Les honoraires sont à la charge du vendeur

Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : www.georisques.gouv.fr";2;ubiflow_ACCPI2511914_461012420;1;101;120;6;4;1;1;d;d;;individual;gas;;;seller;;;;;;;exclusive;6733;c88ef1d6-17fb-4517-92c1-ece1be;old;VRAI;sell;3;1;2006;;VRAI;https://img.leboncoin.fr/api/v1/lbcpb1/images/98/e7/59/98e75957-b643-4861-bb52-7fc61aca4ba3?rule=bo-thumb;ZEFIR;1229707;;;;;;;;;;;;;
2945421615;https://www.leboncoin.fr/ad/ventes_immobilieres/2945421615;1295000;"Maison 7 pièces 185 m²

RUEIL MALMAISON - BUZENVAL - Au calme absolu, venez découvrir cette belle maison familiale de 183m² édifiée sur un terrain d'environ 386 m². Une entrée dessert un espace de vie (avec un poêle) traversant de près de 45m² ouvrant sur un jardin en exposition Ouest, une cuisine équipée, une chambre de 11m2 et un WC indépendant. L'étage offre 2 grandes chambres (14 et 19 m²) avec placards, une grande salle d'eau avec WC et une suite parentale de 26 m² avec son dressing et sa salle d'eau privative. Enfin en rez-de-jardin une 5ème grande chambre de 23m², un espace buanderie (poss salle d'eau), une chaufferie, un grand cellier. Garage. Cette maison aux prestations de qualité est faite pour vous. Rattachement scolaires Charles Peguy (privé)  [Coordonnées masquées] AP/FR-CS

Surface : 185 m²
Prix du bien : 1295000 €
Honoraires à la charge du vendeur
Date de réalisation du diagnostic énergétique : 02/09/2024

Consommation énergie primaire : 220 kWh/m²/an
Consommation énergie finale : Non communiqué

Montant estimé des dépenses annuelles d'énergie pour un usage standard : entre 3 470 € et 4 750 € sur les années 2021, 2022 et 2023 (abonnements compris).

Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : www.georisques.gouv.fr";2;ac3_15807_58065504;1;185;386;7;5;1;1;d;d;;individual;gas;2;;seller;;https://media.immo-facile.com/segments/immo/catalog/images/manufacturers_bareme/10957.pdf;100367;VRAI;1;integration_flux;simple;7000;18549;old;VRAI;sell;3;2;1974;;VRAI;https://img.leboncoin.fr/api/v1/lbcpb1/images/40/48/09/404809002794827.jpg?rule=bo-thumb;AGENCE PRINCIPALE Rueil;66890;;;;;;;;;;;;;
2592696552;https://www.leboncoin.fr/ad/ventes_immobilieres/2592696552;599000;"Maison de 6 pièces

Maison individuelle comprenant QUATRE chambres, garage et jardin : Quartier pavillonnaire du Petit-Clamart, proche du tramway T6,vous trouverez une maison comprenant : Une entrée, une cuisine séparée et équipée. Une pièce à vivre traversante et lumineuse, un wc séparé. Au sous-sol : Un garage, accès jardin, un bureau et une buanderie. Au premier étage : Trois chambres, une salle de bains rénovée, des rangements. Combles aménagées : Une spacieuse quatrième chambre de 27m² ! Terrasse et jardin à l'arrière de la maison. Le bon choix pour tout avoir de suite ! Contactez nous pour l'organisation d'une visite.
Référence annonce : 2108
Date de réalisation du diagnostic : 19/10/2022
Les honoraires sont à la charge du vendeur

Montant estimé des dépenses annuelles d'énergie pour un usage standard : entre 4 111 € et 5 563 € par an. Prix moyens des énergies indexés sur l'année 2021 (abonnements compris)";2;ubiflow_ACCPI2632002_416682528;1;150;180;6;4;1;1;e;e;;;;;;seller;;;100411;VRAI;1;integration;simple;3993;2108;old;VRAI;sell;;;;;VRAI;https://img.leboncoin.fr/api/v1/lbcpb1/images/f3/4c/85/f34c856d-0e10-46a7-9e0b-8c80ce37dd2e?rule=bo-thumb;LA RESIDENCE CLAMART;1514775;;;;;;;;;;;;;
2927524319;https://www.leboncoin.fr/ad/ventes_immobilieres/2927524319;1180000;"Saint-Cloud - Quartier Montretout - Maison 5 pièces.

Idéalement situé dans le quartier recherché de Montretout, Sabrina Lefèvre vous invite à découvrir une maison à rénover de 107m2 sur une parcelle de 608 m², exposée plein sud. La maison se compose d'une entrée, d'un double séjour, d'une cuisine à aménager, de trois chambres et de deux salles d'eau. Le sous-sol, comprenant un garage, une buanderie, une cave et de nombreux rangements.
A proximité des commerces (Monoprix etc...), des écoles (crèche, école Montretout, Collège Verhaeren) et des transports en commun (bus et transilien L à 15 minutes de marche).
Très fort potentiel, sans vis à vis.
 Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Georisque : georisques. gouv. fr
 Sabrina Lefèvre - EI - est Agent Commercial mandataire en immobilier, immatriculé au Registre Spécial des Agents Commerciaux du Tribunal de Commerce de Nanterre sous le n°852090745.
Siège social du mandant : effiCity, 48 avenue de Villiers - 75017 PARIS - Société par Actions Simplifiée, société au capital de 132 373,05 euros, immatriculée au RCS Paris 497 617 746 et titulaire de la Carte professionnelle CPI 7501 2015 000 002 025 - CCI Paris IDF - Caisse de Garantie : GALIAN Assurances 89 rue de la Boétie 75008 Paris
Référence annonce : 174379
Date de réalisation du diagnostic : 09/11/2023
Les honoraires sont à la charge du vendeur

Montant estimé des dépenses annuelles d'énergie pour un usage standard : entre 2 160 € et 2 970 € par an. Prix moyens des énergies indexés sur l'année 2023 (abonnements compris)";2;ubiflow_ACCPI2766681_456377264;1;107;608;5;3;1;2;e;e;;individual;gas;2;;seller;;http://diszln7ft1ccx.cloudfront.net/pdf/BAREME_NATIONAL.pdf;100417;VRAI;1;integration_flux;simple;11028;174379;old;VRAI;sell;;1;1926;;;;;;;;south;;;;;;;;;;
2944165694;https://www.leboncoin.fr/ad/ventes_immobilieres/2944165694;1725000;"Propriété 11 pièces 278 m²

RUEIL-MALMAISON - PARC DE LA MALMAISON - PARC PRIVÉ 
Emplacement recherché pour cette propriété (classée D) aux volumes généreux, 278 m² habitables (392 m² au sol). Indépendante sur sa parcelle d'environ 1750 m² au sein d'un parc privé recherché et arboré. Espace de vie spacieux et lumineux de 60 m² en triple exposition avec sa cuisine US équipée donnant accès à une large terrasse exposée Sud, toilettes séparées. Deux grandes chambres (15 et 16 m²) et une salle de bains avec toilettes. A l'étage, le palier offre trois belles chambres (16 m², 17 m² et 30 m²) ainsi que deux salles d'eau avec toilettes. Le rez-de-jardin dispose de deux chambres (22 m² et 14 m²), un bureau, une salle de bains et une salle d'eau avec toilettes. Espace de 42 m² dédié au sport. Espace buanderie et cave viennent compléter cette propriété rare sur le secteur! Possibilité de stationnement pour plusieurs véhicules sur la parcelle. Rattachée aux écoles situées tout proche de la maison, Primaire et Collège La Malmaison. AP/ APA. [Coordonnées masquées]

Surface : 278 m²
Prix du bien : 1725000 €
Honoraires à la charge du vendeur
Date de réalisation du diagnostic énergétique : 28/02/2024

Consommation énergie primaire : 223 kWh/m²/an
Consommation énergie finale : Non communiqué

Montant estimé des dépenses annuelles d'énergie pour un usage standard : entre 3 710 € et 5 090 € par an. Prix moyens des énergies indexés sur l'année 2021 (abonnements compris)

Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : www.georisques.gouv.fr";2;ac3_15807_58058666;1;278;1744;11;7;2;3;d;d;;individual;gas;2;;seller;;https://media.immo-facile.com/segments/immo/catalog/images/manufacturers_bareme/10957.pdf;100376;VRAI;1;integration_flux;simple;6205;18538;old;VRAI;sell;1;6;;;VRAI;https://img.leboncoin.fr/api/v1/lbcpb1/images/40/48/09/404809002794827.jpg?rule=bo-thumb;AGENCE PRINCIPALE Rueil;66890;;;;;;;;;;;;;
2936293707;https://www.leboncoin.fr/ad/ventes_immobilieres/2936293707;749000;"Maison 6 pièces 156 m²

MyHouse No1 de l'immobilier à Bagneux vous propose à 5 minutes du métro ligne 4 et 15 'Lucie Aubrac' dans un quartier residentiel proche de toutes comodités ( Ecole , commerces , marché , transports...), une belle maison familiale comprenant entrée , un bel espace de vie avec cuisine américaine ouvrant sur terrasse et jardin plein Ouest , 5 chambres , salle de bains , buanderie , cave à vin . Un grand garage de 20 m2 et une dépendance de 15m2  complètent ce bien . Vous serez séduits par le calme et la clarté de cette maison entièrement refaite à neuve. COUP DE COEUR !!!! 

Surface : 156 m²
Prix du bien : 749000 €
Prix du bien hors honoraires : 720000 €
Honoraires TTC : 4.03 % soit 29000 €
Honoraires à la charge de l'acquéreur
Date de réalisation du diagnostic énergétique : 22/01/2025

Consommation énergie primaire : 238 kWh/m²/an
Consommation énergie finale : 233 kWh/m²/an

Montant estimé des dépenses annuelles d'énergie pour un usage standard : entre 3 080 € et 4 220 € sur les années 2021, 2022 et 2023 (abonnements compris).";2;laboiteimmo_14344_1791;1;156;200;6;5;1;;e;e;;individual;gas;;;buyer;1;;92007;FAUX;3;integration_flux;simple;4801;V10001791;old;VRAI;sell;3;;1940;;;;;;;;;;;;;;;;;;
2735395239;https://www.leboncoin.fr/ad/ventes_immobilieres/2735395239;565000;"Maison 4 pièces 96 m²

Maison individuelle -  Quartier Gare du Stade

Au sein d'une rue calme et pavillonnaire, nous vous présentons cette maison individuelle de 109 m² composée d'une entrée desservant un grand séjour donnant sur une jolie terrasse de 60m² et une cuisine équipée et aménagée. A l'étage, vous trouverez trois chambres et une salle de bains avec WC.

Un sous-sol semi enterré quasi total ainsi qu'un stationnement devant la maison complètent cette maison lumineuse et entièrement calme. Des travaux de rénovation sont à prévoir. A quelques pas des commerces et à 10 minutes de la gare du Stade. A visiter sans tarder !

Surface : 96 m²
Prix du bien : 565000 €
Honoraires à la charge du vendeur

A propos de la copropriété :
Pas de procédure en cours
Nombre de lots : 3
Charges prévisionnelles annuelles : 240 €
Date de réalisation du diagnostic énergétique : 03/11/2022

Consommation énergie primaire : 249 kWh/m²/an
Consommation énergie finale : Non communiqué

Montant estimé des dépenses annuelles d'énergie pour un usage standard : entre 1 560 € et 2 150 € par an. Prix moyens des énergies indexés sur l'année 2021 (abonnements compris)

Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : www.georisques.gouv.fr";2;netty_65759_122277;1;96;;4;3;1;;;;;individual;gas;;;seller;;https://files.netty.immo/file/cost92/43362/4C9JC/cost_bareme_honoraire_2023_bc_2.pdf;100327;VRAI;1;integration_flux;simple;5885;VM2277-COST92;old;VRAI;sell;1;1;1985;589000;;;;;;240;;;;;;;;;;;
